date,day_of_week,month,quarter,week_of_year,hour_of_day,is_weekend,is_holiday,season,days_since_start,num_items,total_amount,avg_item_price,max_item_price,discount_pct,coupon_applied,promo_code,loyalty_points_used,loyalty_points_earned,tax_amount,net_amount,payment_method,transaction_type,receipt_issued,customer_type,customer_age_group,customer_gender,customer_tenure_days,purchase_frequency_pm,avg_basket_size_hist,customer_lifetime_value,distance_from_shop_km,referral_source,customer_segment,primary_category,num_categories_purchased,food_items_count,clothing_items_count,electronics_items_count,stationery_items_count,home_items_count,beauty_items_count,toys_items_count,perishable_pct,branded_items_pct,private_label_pct,high_margin_items_count,low_margin_items_count,items_on_promotion,staff_on_duty,cashier_experience_yrs,queue_length_at_entry,time_in_store_minutes,checkout_time_seconds,stock_replenished_today,store_footfall_today,promoter_present,weather_condition,temperature_celsius,local_event_nearby,competitor_sale_ongoing,payday_week,festival_period,school_term_active,transport_disruption,nearby_construction,social_media_promo_active,daily_revenue_so_far,daily_txn_count_so_far,daily_target_progress_pct,shop_operating_cost_daily,gross_margin_pct,inventory_value_today,cash_in_register,high_value_transaction
2022-08-08,0,8,3,32,17,0,0,summer,38,12,621.1,51.76,99.53,0.0,0,0,195,6,111.8,621.1,wallet,sale,0,returning,young_adult,M,165,2.4,97.42,2903.0,1.11,social,budget,food,4,7,0,0,1,1,0,1,58.3,63.5,19.3,0,2,1,7,7.0,15.0,21,121,1,198,0,cloudy,32.9,0,0,1,0,1,0,0,1,13660.77,25,47.5,5032.0,31.6,774305.0,60312.0,1
2022-08-09,1,8,3,32,9,0,0,summer,39,15,485.22,32.35,67.49,21.5,1,0,0,4,87.34,380.8,upi,sale,1,new,adult,F,0,0.4,0.0,0.0,8.38,walk_in,regular,food,5,2,2,1,1,1,0,0,13.3,55.6,33.5,4,1,3,8,0.8,2.0,11,33,0,201,0,rainy,36.3,0,0,1,0,1,0,0,0,23120.74,44,72.2,7140.0,22.1,481928.0,70870.0,1
2022-08-09,1,8,3,32,14,0,0,summer,39,14,2142.77,153.06,236.11,0.0,0,0,418,21,385.7,2142.77,card,sale,1,loyal,young_adult,F,342,4.8,66.86,3918.0,2.86,social,premium,clothing,3,0,2,1,0,0,1,0,0.0,77.2,8.1,2,3,4,5,5.2,4.0,53,195,0,227,0,cloudy,32.7,0,1,1,0,1,0,0,0,22136.49,47,85.6,5643.0,32.9,781302.0,43703.0,1
2022-08-09,1,8,3,32,12,0,0,summer,39,7,530.01,75.72,130.23,0.0,0,1,16,5,95.4,530.01,wallet,sale,1,returning,adult,unknown,67,3.7,87.18,3958.0,9.07,walk_in,premium,food,5,6,1,1,1,0,2,0,85.7,55.6,24.9,2,7,0,7,5.7,14.0,28,35,0,219,0,rainy,41.4,0,0,1,0,1,0,0,1,26945.41,46,87.2,4097.0,38.6,274008.0,8499.0,1
2022-08-10,2,8,3,32,9,0,0,summer,40,4,382.45,95.61,104.84,0.0,0,1,0,3,68.84,382.45,cash,sale,1,new,young_adult,F,0,0.2,0.0,0.0,0.91,social,regular,food,5,5,0,1,0,1,1,1,100.0,78.7,13.0,1,4,0,4,9.9,19.0,36,74,0,206,0,sunny,37.0,0,0,1,0,1,0,0,0,25811.28,17,64.0,4812.0,28.3,760830.0,72396.0,1
2022-08-10,2,8,3,32,15,0,0,summer,40,8,540.77,67.6,95.01,0.0,0,0,9,5,97.34,540.77,upi,sale,1,returning,adult,F,1,4.0,16.53,810.0,3.0,walk_in,budget,food,3,1,1,0,0,0,1,0,12.5,74.6,13.2,4,0,1,2,7.9,6.0,36,182,1,249,1,rainy,36.1,0,0,1,0,1,0,0,1,19847.34,46,83.3,6668.0,29.1,378892.0,13172.0,1
2022-08-10,2,8,3,32,20,0,0,summer,40,10,208.58,20.86,26.01,19.6,1,0,0,2,37.54,167.76,upi,return,1,new,senior,M,0,0.9,0.0,0.0,6.14,friend,regular,stationery,5,3,1,0,1,0,1,1,30.0,47.8,33.4,0,0,3,8,4.9,14.0,16,288,1,271,0,rainy,34.1,0,1,1,0,1,1,0,0,17010.61,15,48.9,4293.0,22.3,245497.0,32555.0,0
2022-08-10,2,8,3,32,9,0,0,summer,40,5,3474.95,694.99,1085.56,0.0,0,0,0,34,625.49,3474.95,upi,sale,1,new,adult,M,0,0.6,0.0,0.0,2.06,walk_in,budget,electronics,4,0,0,2,1,1,2,0,0.0,25.2,61.0,4,5,1,8,1.0,12.0,12,34,1,205,0,sunny,35.2,0,1,1,0,1,0,0,0,24211.72,25,75.6,7413.0,14.4,335472.0,47451.0,1
2022-08-10,2,8,3,32,18,0,0,summer,40,11,356.88,32.44,36.78,0.0,0,0,398,3,64.24,356.88,card,sale,1,returning,senior,F,117,1.8,67.17,1518.0,3.52,friend,regular,stationery,3,0,0,0,4,1,1,0,0.0,44.7,38.1,3,3,2,2,6.1,15.0,48,105,1,212,0,sunny,32.2,0,0,1,0,1,0,0,0,15475.66,40,58.1,6863.0,35.9,270421.0,56514.0,1
2022-08-10,2,8,3,32,15,0,0,summer,40,16,2116.53,132.28,296.69,0.0,0,0,0,21,380.98,2116.53,card,sale,1,new,young_adult,F,0,0.6,0.0,0.0,4.2,search,regular,home,2,0,0,0,2,2,0,0,0.0,63.3,23.0,0,0,2,3,2.9,,26,181,0,241,1,stormy,38.0,0,1,1,0,1,0,0,0,12519.8,4,33.3,5214.0,44.6,621427.0,79837.0,1
2022-08-10,2,8,3,32,17,0,0,summer,40,3,1042.48,347.49,729.87,0.0,0,0,0,10,187.65,1042.48,upi,sale,1,new,adult,F,0,0.4,0.0,0.0,9.91,walk_in,budget,clothing,3,1,1,1,0,0,0,0,33.3,40.0,44.5,2,0,0,2,0.3,15.0,48,117,1,255,0,sunny,32.9,0,0,1,0,1,0,0,0,17388.97,38,72.4,7667.0,35.7,605425.0,44329.0,1
2022-08-10,2,8,3,32,10,0,0,summer,40,5,1173.59,234.72,539.47,0.0,0,0,236,11,211.25,1173.59,card,sale,1,vip,adult,F,589,14.3,128.7,22213.0,2.77,friend,budget,beauty,5,2,2,1,1,1,4,0,40.0,49.3,44.4,2,0,1,2,1.0,3.0,55,112,0,226,1,sunny,36.1,0,0,1,0,1,0,0,0,20995.54,23,69.2,4277.0,31.1,456851.0,17875.0,1
2022-08-10,2,8,3,32,19,0,0,summer,40,8,377.16,47.14,114.16,0.0,0,0,361,3,67.89,377.16,cash,sale,1,loyal,adult,M,385,4.1,187.49,9412.0,7.8,walk_in,regular,stationery,5,3,0,1,2,1,1,1,37.5,47.2,39.3,3,3,2,6,4.3,0.0,7,196,0,212,1,stormy,39.8,0,0,1,0,1,0,0,0,6796.53,9,25.5,4421.0,32.1,545629.0,52567.0,1
2022-08-10,2,8,3,32,9,0,0,summer,40,3,1267.03,422.34,779.75,33.3,1,1,140,12,228.07,845.44,upi,sale,1,vip,adult,M,189,16.5,65.89,13113.0,4.68,walk_in,regular,home,3,1,0,0,0,1,1,0,33.3,20.0,70.4,4,4,0,2,7.6,16.0,18,226,0,198,0,sunny,36.8,0,0,1,0,1,0,0,0,6530.36,20,36.3,5474.0,40.8,672016.0,37357.0,0
2022-08-10,2,8,3,32,19,0,0,summer,40,14,404.57,28.9,61.2,0.0,0,0,0,4,72.82,404.57,upi,sale,1,new,young_adult,M,0,0.7,0.0,0.0,8.14,social,regular,stationery,5,3,1,1,5,1,0,1,21.4,58.2,27.3,2,5,5,7,8.6,19.0,38,143,0,194,0,cloudy,30.1,0,0,1,0,1,0,0,0,18757.09,34,74.4,7499.0,20.7,400336.0,38571.0,0
2022-08-11,3,8,3,32,16,0,0,summer,41,2,937.23,468.62,813.15,11.1,1,0,71,9,168.7,832.9,card,sale,1,loyal,adult,F,449,9.8,32.98,3912.0,1.71,walk_in,budget,clothing,5,3,2,1,0,1,1,1,100.0,41.7,47.4,2,1,0,5,1.9,6.0,22,140,0,129,0,stormy,37.4,1,0,1,0,1,0,0,0,12709.47,39,40.4,5198.0,43.5,710890.0,16634.0,0
2022-08-11,3,8,3,32,13,0,0,summer,41,1,366.93,366.93,799.44,28.6,1,0,109,3,66.05,262.14,cash,sale,1,returning,young_adult,unknown,145,3.5,62.4,2683.0,3.5,ad,budget,food,4,5,0,0,2,1,2,0,100.0,74.6,10.7,0,7,0,8,,16.0,13,196,0,200,0,rainy,37.8,0,0,1,0,1,0,0,0,12145.01,5,38.6,6014.0,33.3,384355.0,47365.0,0
2022-08-11,3,8,3,32,9,0,0,summer,41,7,794.68,113.53,204.93,16.8,1,0,0,7,143.04,660.89,card,sale,1,new,adult,F,0,0.3,0.0,0.0,3.89,walk_in,budget,clothing,4,1,3,0,1,0,0,1,14.3,27.0,65.9,3,5,2,3,6.4,0.0,34,75,1,177,1,cloudy,41.1,0,0,1,0,1,0,0,0,25613.38,24,76.4,4044.0,32.8,640669.0,24903.0,0
2022-08-11,3,8,3,32,16,0,0,summer,41,8,683.82,85.48,179.89,0.0,0,1,49,6,123.09,683.82,upi,sale,1,loyal,senior,F,231,4.4,57.16,3075.0,6.01,walk_in,budget,food,4,4,1,0,2,1,0,0,50.0,63.8,24.8,1,7,2,6,,17.0,52,237,0,175,0,cloudy,31.2,0,0,1,0,1,0,0,0,11505.3,15,51.1,5727.0,32.2,227693.0,52693.0,0
2022-08-11,3,8,3,32,10,0,0,summer,41,12,1794.18,149.52,211.2,0.0,0,0,0,17,322.95,1794.18,upi,sale,1,new,teen,F,0,0.3,0.0,0.0,8.18,walk_in,premium,clothing,4,0,2,1,1,0,2,0,0.0,54.3,34.0,0,6,4,7,7.5,15.0,59,60,0,155,0,rainy,35.4,0,0,1,0,1,0,0,0,21065.31,36,53.9,5088.0,39.9,677663.0,42243.0,1
2022-08-11,3,8,3,32,16,0,0,summer,41,3,452.68,150.89,306.36,0.0,0,0,413,4,81.48,452.68,card,sale,0,returning,adult,M,5,3.5,13.23,569.0,0.5,friend,regular,food,4,2,0,1,2,0,1,0,66.7,70.1,20.1,4,3,0,6,0.6,13.0,36,79,0,232,0,sunny,37.1,0,0,1,0,1,0,0,0,10578.25,48,39.1,6171.0,21.8,446968.0,36653.0,1
2022-08-11,3,8,3,32,18,0,0,summer,41,14,596.29,42.59,79.55,15.9,1,0,263,5,107.33,501.7,upi,sale,1,loyal,adult,M,252,6.4,28.75,2237.0,1.4,friend,regular,food,5,7,1,1,0,1,2,0,50.0,43.2,42.9,2,1,4,7,7.5,5.0,16,161,0,245,0,cloudy,34.4,0,0,1,0,1,0,0,0,21249.16,20,63.6,4623.0,26.8,370590.0,33995.0,1
2022-08-11,3,8,3,32,12,0,0,summer,41,3,653.96,217.99,299.68,0.0,0,1,109,6,117.71,653.96,card,sale,1,returning,adult,M,67,2.9,36.65,,9.55,walk_in,regular,beauty,4,1,0,0,2,1,4,0,33.3,28.7,52.7,3,0,0,7,7.4,15.0,55,230,0,117,0,sunny,34.2,0,0,1,0,1,0,0,0,19484.17,23,49.4,4914.0,35.2,527173.0,37443.0,0
2022-08-12,4,8,3,32,11,0,0,summer,42,17,319.79,18.81,38.16,22.0,1,0,22,3,57.56,249.53,wallet,sale,1,returning,teen,F,137,1.9,5.38,128.0,4.93,social,regular,stationery,5,0,1,0,3,1,1,1,0.0,34.5,54.5,0,1,5,3,0.3,7.0,24,259,0,198,0,sunny,36.7,0,0,1,0,1,0,0,0,20391.23,25,81.1,5648.0,34.8,497014.0,23223.0,0
2022-08-12,4,8,3,32,11,0,0,summer,42,9,4640.79,515.64,802.04,0.0,0,0,494,46,835.34,4640.79,upi,exchange,1,returning,adult,M,43,2.4,4.7,140.0,5.22,ad,budget,electronics,5,2,2,3,2,0,1,1,22.2,52.2,30.5,1,6,0,8,2.0,19.0,6,100,0,211,0,sunny,31.7,0,0,1,0,1,0,0,0,23699.16,7,76.4,7431.0,11.4,494107.0,17577.0,1
2022-08-12,4,8,3,32,11,0,0,summer,42,14,1218.29,87.02,169.12,21.4,1,1,0,12,219.29,957.44,upi,sale,1,new,adult,F,0,0.2,0.0,0.0,3.77,walk_in,regular,clothing,5,2,4,1,2,0,0,1,14.3,47.8,36.9,2,0,3,3,6.4,8.0,14,187,0,248,0,rainy,32.7,0,0,1,0,1,0,0,0,3845.67,1,12.3,6877.0,27.0,243306.0,22766.0,0
2022-08-12,4,8,3,32,10,0,0,summer,42,1,3862.09,3862.09,7675.47,0.0,0,0,261,38,695.18,3862.09,upi,sale,1,vip,adult,M,21,19.5,154.0,36191.0,7.49,walk_in,premium,electronics,4,1,2,3,0,1,0,0,100.0,23.6,60.2,1,2,0,7,4.6,6.0,18,122,1,188,0,sunny,37.0,0,0,1,0,1,0,0,0,15446.09,26,57.1,6175.0,10.4,616059.0,7203.0,1
2022-08-12,4,8,3,32,11,0,0,summer,42,13,1223.75,94.13,188.9,0.0,0,0,0,12,220.28,1223.75,wallet,sale,1,new,adult,F,0,0.0,0.0,0.0,5.01,walk_in,regular,beauty,5,2,1,1,0,1,2,1,15.4,49.3,41.4,3,3,1,4,2.8,9.0,49,143,1,163,0,cloudy,30.4,0,0,1,0,1,0,0,0,23272.01,26,80.2,5699.0,35.7,347381.0,39082.0,1
2022-08-12,4,8,3,32,16,0,0,summer,42,8,329.27,41.16,83.37,0.0,0,0,0,3,59.27,329.27,cash,sale,0,new,young_adult,M,0,0.2,0.0,0.0,9.43,walk_in,premium,stationery,5,2,2,1,1,0,1,0,25.0,34.0,59.5,3,4,0,2,2.2,17.0,59,232,1,167,0,cloudy,34.2,1,0,1,0,1,0,0,1,8393.55,24,27.6,5845.0,18.8,595774.0,47403.0,0
2022-08-12,4,8,3,32,12,0,0,summer,42,9,2797.03,310.78,505.34,0.0,0,0,0,27,503.47,2797.03,card,sale,0,new,senior,unknown,0,0.3,0.0,0.0,2.97,social,regular,electronics,2,0,0,3,2,0,0,0,0.0,55.6,26.4,1,2,1,3,5.4,0.0,55,103,0,274,0,rainy,40.7,0,0,1,0,1,0,1,0,13301.53,22,49.5,7207.0,11.5,448891.0,41944.0,1
2022-08-12,4,8,3,32,18,0,0,summer,42,1,1654.92,1654.92,3205.62,0.0,0,0,283,16,297.89,1654.92,card,sale,0,vip,teen,M,1178,11.5,194.7,27063.0,7.74,friend,budget,clothing,5,1,4,1,1,1,0,1,100.0,59.2,26.1,1,2,0,7,,4.0,11,200,0,276,0,sunny,30.4,0,0,1,0,1,0,0,0,27213.08,31,87.3,4647.0,27.1,507868.0,19323.0,1
2022-08-12,4,8,3,32,18,0,0,summer,42,11,1453.25,132.11,311.8,0.0,0,0,383,14,261.58,1453.25,card,sale,1,loyal,young_adult,F,130,9.8,18.46,2189.0,0.65,social,regular,clothing,4,1,4,0,1,0,2,0,9.1,29.3,53.6,1,0,1,7,3.7,3.0,29,236,0,210,0,cloudy,40.9,0,0,1,0,1,0,0,0,17645.21,30,76.0,7509.0,42.3,755308.0,31587.0,1
2022-08-13,5,8,3,32,18,1,0,summer,43,16,652.11,40.76,44.92,0.0,0,0,499,6,117.38,652.11,upi,sale,1,returning,adult,F,14,1.3,61.51,1021.0,1.61,search,regular,stationery,5,1,1,1,1,1,0,0,6.2,46.7,41.0,3,4,2,3,0.6,8.0,25,183,1,328,0,rainy,38.4,0,0,1,0,1,0,0,0,6918.96,3,20.9,4424.0,39.8,335399.0,51270.0,0
2022-08-13,5,8,3,32,15,1,0,summer,43,17,2363.93,139.05,302.4,9.1,1,0,350,23,425.51,2148.42,upi,exchange,1,vip,adult,M,1029,9.7,288.02,33814.0,7.31,ad,budget,toys,5,0,1,1,1,1,0,3,0.0,21.5,65.3,4,5,2,3,4.7,14.0,21,116,0,300,0,sunny,31.4,0,0,1,0,1,0,0,0,4904.04,36,17.0,4449.0,23.0,665845.0,17875.0,1
2022-08-13,5,8,3,32,12,1,0,summer,43,16,1803.89,112.74,134.52,0.0,0,0,0,18,324.7,1803.89,cash,sale,1,new,adult,F,0,0.7,0.0,0.0,8.53,ad,regular,clothing,4,3,1,1,0,1,0,0,18.8,67.0,16.2,0,1,0,4,2.7,12.0,51,122,0,246,0,rainy,38.8,0,0,1,0,1,0,0,1,25051.22,21,68.7,7279.0,37.8,587273.0,60451.0,1
2022-08-13,5,8,3,32,20,1,0,summer,43,13,2602.69,200.21,340.03,0.0,0,0,96,26,468.48,2602.69,wallet,sale,1,loyal,young_adult,F,389,7.9,125.57,12030.0,6.16,social,regular,clothing,4,0,4,1,1,1,0,0,0.0,27.0,66.6,1,2,4,5,8.1,17.0,9,57,0,265,0,cloudy,35.3,0,0,1,0,1,0,0,0,15842.92,2,57.5,6068.0,23.0,547309.0,5346.0,1
2022-08-13,5,8,3,32,11,1,0,summer,43,4,1120.19,280.05,348.97,0.0,0,0,0,11,201.63,1120.19,cash,sale,1,new,young_adult,M,0,0.9,0.0,0.0,4.07,friend,regular,clothing,5,3,3,1,2,1,2,1,75.0,49.1,33.0,4,6,0,3,4.7,1.0,5,151,1,255,0,cloudy,32.9,0,0,1,0,1,0,0,0,20822.78,4,59.9,4625.0,21.1,465047.0,20114.0,0
2022-08-13,5,8,3,32,14,1,0,summer,43,7,1416.14,202.31,439.75,0.0,0,0,408,14,254.91,1416.14,upi,sale,1,returning,adult,F,48,1.4,195.45,3479.0,1.3,search,regular,clothing,3,0,4,1,0,0,2,0,0.0,58.1,22.3,2,1,0,7,2.9,13.0,6,124,0,277,1,cloudy,40.9,0,0,1,0,1,0,0,0,10013.65,29,34.2,7261.0,26.1,268605.0,23458.0,1
2022-08-13,5,8,3,32,14,1,0,summer,43,2,480.41,240.2,253.59,0.0,0,0,0,4,86.47,480.41,upi,sale,1,new,young_adult,F,0,0.2,0.0,0.0,8.06,walk_in,budget,toys,5,2,2,1,1,1,1,3,100.0,51.8,29.7,0,7,0,8,3.5,17.0,47,217,0,314,0,cloudy,41.5,0,0,1,0,1,0,0,1,10066.21,43,33.7,6474.0,35.4,280940.0,41857.0,0
2022-08-13,5,8,3,32,17,1,0,summer,43,4,336.72,84.18,172.71,0.0,0,0,229,3,60.61,336.72,upi,sale,1,vip,adult,F,574,17.7,50.95,10872.0,8.9,walk_in,premium,stationery,5,0,1,0,4,1,1,1,0.0,73.2,9.2,3,1,1,3,1.8,14.0,30,105,0,283,0,cloudy,39.2,0,0,1,0,1,0,0,0,6027.7,7,17.2,6730.0,27.5,670858.0,71238.0,1
2022-08-14,6,8,3,32,15,1,0,summer,44,5,2606.16,521.23,835.15,5.6,1,0,95,26,469.11,2459.29,upi,sale,1,vip,adult,F,826,12.4,282.58,42330.0,8.55,social,regular,clothing,4,0,3,1,0,0,1,1,0.0,64.4,24.2,2,7,0,3,2.0,6.0,33,223,0,292,1,sunny,41.7,0,0,1,0,1,0,0,1,5496.76,42,26.8,5291.0,28.8,558627.0,25214.0,1
2022-08-14,6,8,3,32,18,1,0,summer,44,12,2114.57,176.21,246.27,0.0,0,0,327,21,380.62,2114.57,card,return,1,returning,young_adult,F,147,2.9,47.68,1707.0,4.98,friend,budget,clothing,4,3,2,1,1,0,0,0,25.0,22.1,71.9,1,2,2,6,0.7,18.0,10,144,0,243,0,cloudy,36.7,0,0,1,0,1,0,0,0,13269.3,38,50.3,5135.0,29.1,633292.0,22533.0,1
2022-08-14,6,8,3,32,20,1,0,summer,44,1,1131.22,1131.22,2760.96,0.0,0,0,0,11,203.62,1131.22,cash,sale,1,new,adult,M,0,0.5,0.0,0.0,2.28,ad,premium,clothing,3,0,4,0,2,1,0,0,0.0,54.4,30.4,3,4,0,4,6.7,12.0,43,282,1,296,0,stormy,33.8,0,0,1,0,1,0,0,0,21021.73,22,60.4,7806.0,35.8,351293.0,18727.0,1
2022-08-14,6,8,3,32,13,1,0,summer,44,16,879.66,54.98,79.07,14.7,1,0,0,8,158.34,749.96,upi,sale,1,new,senior,M,0,0.8,0.0,0.0,0.57,friend,regular,food,5,6,2,1,0,1,2,0,37.5,40.2,43.9,1,6,0,5,5.1,15.0,33,134,0,326,0,sunny,33.6,0,0,1,0,1,0,0,0,6832.56,34,21.4,7887.0,26.6,658261.0,36151.0,1
2022-08-14,6,8,3,32,19,1,0,summer,44,13,4743.41,364.88,480.75,16.1,1,0,448,47,853.81,3981.82,cash,sale,1,returning,adult,M,67,3.0,32.32,1196.0,0.91,walk_in,regular,electronics,4,2,0,3,0,0,2,1,15.4,43.0,42.9,3,0,1,7,1.6,5.0,64,209,0,268,0,sunny,33.7,0,0,1,0,1,0,0,0,10858.68,5,40.6,5014.0,14.0,328193.0,16123.0,1
2022-08-14,6,8,3,32,11,1,0,summer,44,12,2229.04,185.75,305.97,0.0,0,0,474,22,401.23,2229.04,upi,sale,1,returning,teen,F,38,2.8,66.71,2308.0,1.51,walk_in,budget,home,4,0,1,0,1,2,0,1,0.0,35.4,50.6,3,5,0,8,5.2,7.0,40,167,1,211,0,cloudy,37.1,0,0,1,0,1,0,0,0,19504.73,13,65.3,6830.0,23.7,457479.0,12143.0,1
2022-08-14,6,8,3,32,19,1,0,summer,44,10,209.9,20.99,30.51,27.1,1,0,0,2,37.78,153.0,cash,return,1,new,adult,M,0,0.3,0.0,0.0,,search,premium,stationery,5,3,1,0,1,1,1,0,30.0,56.4,28.9,1,1,2,2,6.2,1.0,12,218,1,227,0,cloudy,38.6,0,0,1,0,1,0,0,0,11840.07,41,53.3,6962.0,32.6,423023.0,44937.0,0
2022-08-14,6,8,3,32,11,1,0,summer,44,5,582.16,116.43,243.54,0.0,0,0,266,5,104.79,582.16,upi,sale,1,loyal,senior,M,7,6.8,22.59,1866.0,0.42,search,regular,food,3,1,0,0,1,0,0,1,20.0,72.6,20.8,3,4,0,6,9.7,7.0,10,214,0,233,0,rainy,33.2,0,0,1,0,1,0,0,0,5293.59,40,13.8,4286.0,23.5,485903.0,15716.0,0
2022-08-14,6,8,3,32,19,1,0,summer,44,10,384.46,38.45,40.19,15.1,1,0,400,3,69.2,326.23,card,sale,1,returning,adult,F,154,3.2,47.06,1854.0,0.32,friend,budget,stationery,4,0,1,1,5,0,2,0,0.0,54.9,31.0,2,3,0,7,2.0,8.0,49,166,0,305,0,sunny,35.3,0,0,1,0,1,0,0,0,12538.19,26,51.2,6627.0,26.7,684344.0,13205.0,0
2022-08-14,6,8,3,32,13,1,0,summer,44,11,418.41,38.04,77.53,33.4,1,0,15,4,75.31,278.84,upi,exchange,1,vip,young_adult,M,977,19.7,93.32,22153.0,2.31,social,regular,stationery,5,0,1,0,2,1,2,1,0.0,31.9,48.4,2,1,2,5,2.5,10.0,10,241,1,261,0,cloudy,41.2,0,0,1,0,1,0,0,0,7971.88,7,33.8,7878.0,44.8,264547.0,17141.0,1
2022-08-14,6,8,3,32,20,1,0,summer,44,15,962.73,64.18,104.82,0.0,0,1,35,9,173.29,962.73,upi,sale,1,returning,young_adult,M,172,2.0,95.36,2384.0,5.84,social,regular,food,3,2,2,0,1,0,0,0,13.3,22.9,61.5,2,5,1,3,4.8,14.0,50,172,0,290,0,sunny,39.8,0,0,1,0,1,0,0,0,14888.54,5,57.2,6839.0,39.8,312616.0,18293.0,0
2022-08-14,6,8,3,32,10,1,0,summer,44,12,505.44,42.12,91.65,13.8,1,0,3,5,90.98,435.89,card,sale,1,returning,adult,F,135,2.0,29.0,725.0,1.51,walk_in,regular,stationery,5,0,2,1,4,1,1,1,0.0,34.0,58.7,0,5,0,6,5.3,1.0,56,112,0,268,1,sunny,33.7,0,0,1,0,1,0,0,0,6319.81,19,22.5,7660.0,24.1,556590.0,58181.0,1
2022-08-14,6,8,3,32,14,1,0,summer,44,14,5083.34,363.1,544.96,30.3,1,0,283,50,915.0,3543.35,upi,sale,1,returning,adult,F,38,2.3,8.64,247.0,9.85,social,regular,electronics,5,1,2,2,2,1,2,0,7.1,60.5,22.8,4,1,3,2,2.5,17.0,61,236,0,336,1,sunny,33.0,0,0,1,0,1,0,0,0,10457.65,17,36.7,7229.0,8.8,537984.0,61467.0,1
2022-08-14,6,8,3,32,19,1,0,summer,44,8,1289.34,161.17,165.55,0.0,0,0,0,12,232.08,1289.34,card,sale,1,new,senior,F,0,0.1,0.0,0.0,2.99,friend,premium,home,5,3,1,1,1,1,1,0,37.5,71.8,21.5,1,0,2,8,7.8,12.0,9,114,0,323,0,cloudy,39.4,0,1,1,0,1,0,0,0,25586.81,8,86.3,7073.0,27.4,506786.0,72177.0,1
2022-08-15,0,8,3,33,9,0,0,summer,45,7,528.78,75.54,162.03,0.0,0,0,343,5,95.18,528.78,wallet,sale,1,returning,senior,M,43,1.3,90.0,1494.0,8.36,ad,premium,food,3,2,0,1,0,0,2,0,28.6,75.4,12.4,0,3,2,3,7.2,13.0,44,249,0,218,1,sunny,40.8,0,0,1,0,1,0,0,0,18636.82,15,51.7,6852.0,25.3,645493.0,18764.0,0
2022-08-15,0,8,3,33,12,0,0,summer,45,14,853.22,60.94,73.06,0.0,0,0,108,8,153.58,853.22,cash,exchange,0,loyal,young_adult,F,131,9.6,126.96,14753.0,2.87,friend,regular,food,3,7,0,1,1,0,0,0,50.0,75.0,5.5,0,1,1,2,0.0,10.0,27,253,0,210,1,sunny,35.1,0,0,1,0,1,0,0,0,5527.19,37,16.4,7960.0,30.8,580609.0,57364.0,1
2022-08-16,1,8,3,33,10,0,0,summer,46,11,1821.21,165.56,284.21,0.0,0,0,0,18,327.82,1821.21,card,sale,1,new,adult,F,0,1.0,0.0,0.0,3.0,search,premium,clothing,5,2,4,0,0,1,1,1,18.2,76.5,5.9,3,2,0,5,9.3,8.0,33,82,0,232,0,sunny,30.6,0,1,1,0,1,0,0,0,4016.14,19,15.5,7028.0,34.9,245458.0,55048.0,1
2022-08-16,1,8,3,33,12,0,0,summer,46,7,537.02,76.72,172.58,0.0,0,0,170,5,96.66,537.02,cash,sale,1,returning,young_adult,M,82,3.4,54.43,2275.0,9.68,friend,premium,food,4,5,1,0,2,1,0,0,71.4,57.6,28.5,3,1,0,3,3.8,6.0,58,289,0,152,0,sunny,32.3,0,0,1,0,1,0,0,0,10554.75,19,40.6,4389.0,42.9,366725.0,9307.0,0
2022-08-16,1,8,3,33,13,0,0,summer,46,8,1581.16,197.64,471.86,0.0,0,0,338,15,284.61,1581.16,upi,sale,1,loyal,young_adult,M,521,5.0,134.7,8217.0,1.52,friend,regular,clothing,4,3,2,0,1,0,2,0,37.5,26.8,64.2,1,7,2,4,6.9,16.0,32,48,0,205,0,cloudy,39.4,1,1,1,0,1,0,0,0,5340.97,37,27.9,7845.0,39.8,730891.0,68116.0,1
2022-08-16,1,8,3,33,16,0,0,summer,46,10,2252.13,225.21,308.32,0.0,0,0,164,22,405.38,2252.13,card,sale,0,returning,teen,M,125,2.9,72.01,2578.0,3.2,social,regular,home,2,0,0,0,0,1,0,1,0.0,28.9,61.4,3,0,1,3,4.5,2.0,48,156,0,168,0,sunny,37.7,0,0,1,0,1,0,0,0,5468.51,31,16.3,4895.0,34.1,357714.0,41616.0,0
2022-08-16,1,8,3,33,12,0,0,summer,46,11,596.12,54.19,122.32,0.0,0,1,455,5,107.3,596.12,cash,sale,1,returning,senior,F,78,3.1,53.19,2032.0,5.54,friend,budget,food,4,2,0,1,1,0,2,0,18.2,54.4,36.2,3,5,1,7,4.2,4.0,23,283,1,290,0,sunny,34.5,0,0,1,0,1,0,0,0,14288.8,32,54.3,6252.0,33.6,723560.0,30686.0,1
2022-08-17,2,8,3,33,10,0,0,summer,47,7,1477.8,211.11,456.88,12.4,1,0,123,14,266.0,1295.21,upi,sale,1,loyal,young_adult,M,399,8.2,32.95,3275.0,4.74,friend,premium,clothing,3,0,1,0,2,0,2,0,0.0,25.7,63.5,4,6,2,2,3.6,3.0,13,178,1,159,1,sunny,30.5,0,0,1,0,1,0,0,0,6949.5,19,22.3,6865.0,18.6,371523.0,63087.0,1
