age,gender,city_tier,education,occupation,income_band,plan_type,monthly_charge,tenure_months,contract_type,auto_renew,payment_method,logins_per_month,avg_session_minutes,features_used_count,mobile_app_usage_pct,support_tickets_raised,support_tickets_resolved,nps_score,last_login_days_ago,referrals_made,late_payments_count,payment_failures,total_spend_12m,discount_used_count,upgrade_downgrade_count,product_rating,onboarding_completed,tutorial_completed,days_to_first_value,competitor_product_used,promo_sensitivity,churned
59,F,tier3,postgraduate,self_employed,medium,standard,460.58,3,biannual,0,wallet,11,17.2,13,67.5,3,2,4.0,41,5,4,3,1172.47,0,1,3.5,0,1,27.0,0,medium,1
27,M,tier3,graduate,salaried,high,basic,321.46,66,monthly,0,debit_card,13,14.3,4,83.8,0,0,5.0,174,4,5,2,3148.04,1,1,4.3,1,0,38.0,0,low,1
30,F,tier1,school,salaried,high,basic,228.97,52,annual,0,wallet,15,19.0,11,45.2,2,1,0.0,36,5,0,0,2722.89,0,0,3.3,0,0,30.0,0,low,0
34,F,tier1,graduate,retired,medium,basic,317.92,66,biannual,1,debit_card,16,19.4,11,34.1,7,6,8.0,8,7,1,3,3620.19,0,2,5.0,0,1,15.0,1,high,0
20,F,tier3,postgraduate,salaried,high,standard,552.92,53,monthly,0,credit_card,4,32.3,1,36.8,7,5,,121,2,0,3,6401.31,1,2,4.6,1,0,37.0,1,medium,1
48,F,tier2,graduate,salaried,high,standard,288.63,58,monthly,0,credit_card,18,15.9,12,78.8,7,5,0.0,69,4,5,3,2944.99,0,0,3.5,0,0,19.0,0,high,0
52,F,tier2,graduate,salaried,low,premium,404.07,14,biannual,1,upi,14,18.1,1,26.5,3,2,1.0,119,4,4,1,4099.39,2,1,2.1,1,1,,0,medium,1
28,F,tier2,graduate,student,low,premium,528.17,39,annual,0,credit_card,15,41.4,17,55.1,10,8,10.0,106,0,5,3,5872.07,0,1,4.2,1,1,37.0,0,medium,1
57,M,tier1,graduate,salaried,low,premium,510.83,22,monthly,0,credit_card,16,40.5,19,55.4,6,4,9.0,60,5,3,0,5968.68,2,2,3.8,1,1,28.0,0,high,0
34,M,tier2,graduate,self_employed,high,basic,345.76,68,monthly,1,credit_card,9,30.2,14,37.0,4,3,8.0,39,7,5,1,3829.95,1,1,3.6,1,1,15.0,0,high,1
42,M,tier3,postgraduate,self_employed,high,standard,351.53,45,biannual,0,debit_card,10,24.9,11,58.9,10,9,8.0,28,6,2,2,3918.19,3,2,4.3,0,1,,0,low,0
29,F,tier3,graduate,salaried,medium,basic,287.49,22,annual,0,credit_card,14,15.1,5,20.8,1,0,6.0,67,3,3,3,3080.9,2,1,4.0,0,0,17.0,0,medium,1
32,M,tier2,postgraduate,salaried,medium,premium,698.88,12,annual,0,debit_card,8,24.5,16,63.1,5,4,2.0,19,3,1,0,7244.18,3,0,3.9,1,1,,0,low,1
48,M,tier3,school,homemaker,low,standard,432.27,1,annual,0,upi,14,21.7,9,53.3,4,3,0.0,57,4,1,2,409.26,0,0,4.5,1,1,,0,low,1
31,M,tier2,school,salaried,high,premium,751.78,60,biannual,0,net_banking,8,25.9,12,62.3,5,4,2.0,138,1,1,0,8020.23,0,2,3.9,1,0,34.0,0,medium,1
19,F,tier1,graduate,salaried,high,basic,376.83,1,monthly,1,credit_card,14,32.4,4,73.0,5,4,2.0,48,4,5,3,323.69,3,1,2.6,1,0,18.0,0,high,1
39,F,tier2,postgraduate,salaried,medium,premium,459.2,39,monthly,1,credit_card,12,21.7,15,10.8,4,3,9.0,148,0,1,2,4784.6,0,1,5.0,1,0,43.0,1,medium,0
25,F,tier1,school,student,medium,enterprise,1116.22,30,biannual,0,debit_card,6,31.1,8,43.0,5,4,7.0,143,7,0,1,13073.01,4,0,2.1,1,0,9.0,0,medium,1
31,M,tier3,school,retired,low,premium,489.65,21,annual,1,net_banking,8,15.3,8,67.5,10,7,2.0,112,4,3,1,5412.36,1,1,3.4,1,0,3.0,0,medium,1
38,F,tier3,school,salaried,medium,standard,395.11,60,biannual,0,credit_card,19,10.7,8,81.0,3,2,6.0,135,6,5,3,4669.44,4,1,3.2,0,1,33.0,0,medium,0
27,F,tier3,postgraduate,homemaker,low,premium,733.54,7,monthly,1,net_banking,15,7.6,18,83.9,11,9,3.0,23,6,5,0,4959.74,4,0,2.2,1,0,22.0,0,medium,1
39,M,tier2,graduate,salaried,low,standard,351.56,5,monthly,0,wallet,11,26.1,2,9.3,8,7,8.0,178,3,4,3,1667.86,0,1,4.7,1,1,9.0,1,medium,1
65,M,tier3,graduate,self_employed,very_high,standard,344.79,4,monthly,0,net_banking,7,19.7,9,47.9,7,5,3.0,32,2,2,3,1369.92,0,1,4.8,1,1,1.0,0,medium,1
45,M,tier2,graduate,salaried,high,basic,272.55,40,monthly,0,credit_card,9,17.7,12,62.9,4,3,1.0,56,6,3,3,3051.83,1,1,4.5,1,1,36.0,0,medium,1
28,M,tier1,postgraduate,salaried,low,basic,369.32,10,annual,1,debit_card,12,15.7,8,95.7,9,8,2.0,76,6,3,0,3522.76,3,0,3.9,0,0,31.0,0,medium,1
63,F,tier1,graduate,homemaker,low,premium,406.37,30,monthly,1,upi,12,12.0,4,8.9,8,7,6.0,54,0,0,1,4074.83,3,0,5.0,0,0,5.0,0,medium,0
44,M,tier2,graduate,salaried,low,basic,378.47,9,monthly,1,debit_card,18,23.6,5,76.0,2,1,0.0,39,2,1,3,3287.39,2,2,5.0,1,0,25.0,1,high,0
42,F,tier2,graduate,salaried,high,basic,364.26,69,monthly,1,upi,6,,4,86.4,0,0,5.0,35,6,2,0,3718.9,4,0,4.0,0,0,11.0,1,high,1
61,M,tier1,school,homemaker,high,premium,639.86,42,monthly,1,upi,15,17.5,5,28.7,11,9,4.0,92,1,1,1,6159.99,2,2,3.0,1,1,14.0,0,high,1
20,F,tier1,postgraduate,homemaker,medium,standard,395.59,61,annual,1,credit_card,12,27.3,11,62.1,1,0,7.0,175,4,5,3,4565.9,3,1,4.7,1,0,1.0,1,low,1
36,M,tier1,school,self_employed,medium,standard,412.4,44,annual,1,upi,10,24.1,7,5.9,1,0,3.0,69,2,5,3,4306.89,1,0,4.0,1,0,26.0,0,medium,1
68,M,tier1,graduate,salaried,medium,basic,269.19,41,biannual,0,upi,18,31.4,11,9.7,8,5,1.0,4,1,5,0,2649.06,3,1,2.9,1,1,43.0,0,high,0
40,F,tier2,graduate,salaried,medium,basic,218.2,32,biannual,0,net_banking,13,5.6,8,71.8,3,2,8.0,35,1,4,3,2439.59,2,0,3.9,0,1,28.0,0,high,1
32,F,tier2,graduate,salaried,high,premium,738.48,44,biannual,1,credit_card,11,21.5,14,84.2,4,3,1.0,42,4,5,0,8420.96,3,0,2.9,1,1,14.0,1,medium,1
57,F,tier1,graduate,homemaker,medium,premium,673.44,12,monthly,1,wallet,9,15.6,7,74.6,4,3,1.0,25,1,1,1,7892.35,1,2,4.5,1,0,14.0,0,medium,1
25,F,tier2,postgraduate,salaried,low,basic,247.93,28,monthly,1,debit_card,3,21.3,2,19.5,5,4,0.0,96,5,0,2,2767.37,4,0,4.1,1,1,40.0,1,low,1
51,M,tier1,graduate,salaried,low,standard,443.72,25,monthly,0,wallet,13,17.0,17,43.4,9,6,8.0,103,0,5,0,4945.19,0,1,1.8,0,0,33.0,0,low,1
40,M,tier2,postgraduate,salaried,low,enterprise,1255.09,3,monthly,1,debit_card,11,15.9,4,6.8,8,7,1.0,111,7,3,1,3646.78,1,0,2.7,0,1,5.0,1,low,1
30,M,tier1,postgraduate,salaried,medium,basic,214.09,30,monthly,0,debit_card,11,26.6,2,72.1,10,8,3.0,79,3,1,3,2105.85,1,2,4.0,1,1,23.0,1,high,1
24,F,tier3,postgraduate,homemaker,low,basic,252.4,64,annual,1,net_banking,11,9.2,10,70.5,4,3,2.0,11,1,2,2,2604.34,4,2,4.1,0,0,14.0,1,high,1
45,M,tier3,graduate,self_employed,medium,basic,376.89,8,monthly,1,credit_card,13,4.4,15,8.5,2,1,4.0,36,4,1,3,2793.71,4,1,3.9,1,0,,0,high,1
29,F,tier1,graduate,student,medium,standard,363.23,43,monthly,0,debit_card,6,19.9,11,65.8,11,10,2.0,143,0,5,1,3768.68,4,2,,1,1,10.0,0,low,1
57,F,tier1,graduate,salaried,very_high,basic,275.44,62,monthly,0,upi,15,21.0,1,0.7,3,2,5.0,164,5,3,1,3176.28,3,0,3.4,1,0,1.0,1,high,0
67,M,tier2,postgraduate,student,high,standard,322.83,51,monthly,0,credit_card,12,22.2,1,16.7,7,5,5.0,134,6,4,1,3555.81,1,2,5.0,1,0,32.0,0,medium,1
60,F,tier1,postgraduate,student,medium,basic,348.56,25,annual,0,upi,12,17.2,17,71.9,8,5,3.0,14,2,0,2,3621.82,1,2,3.5,0,0,21.0,0,medium,1
25,F,tier1,graduate,salaried,medium,premium,694.74,40,biannual,1,debit_card,7,15.1,18,24.7,7,6,4.0,118,0,4,2,8163.64,3,2,3.2,1,1,34.0,0,high,1
28,M,tier3,school,retired,medium,standard,528.42,63,monthly,1,upi,7,27.8,6,97.3,7,6,6.0,150,3,0,2,5965.12,1,1,3.4,1,0,19.0,1,medium,1
38,M,tier2,school,homemaker,low,basic,218.32,16,annual,1,wallet,15,11.1,5,14.5,8,7,3.0,56,2,3,3,2353.7,2,2,3.3,1,0,14.0,0,low,0
34,M,tier2,graduate,salaried,very_high,standard,374.13,6,annual,1,debit_card,12,22.0,12,98.0,6,4,0.0,152,7,0,1,1950.25,0,2,2.6,0,0,6.0,1,low,1
48,F,tier1,graduate,homemaker,medium,premium,735.76,5,biannual,1,wallet,10,,4,90.5,11,10,7.0,108,1,3,1,3136.31,2,2,4.3,1,1,6.0,0,high,1
35,M,tier2,postgraduate,student,medium,basic,260.42,19,annual,1,debit_card,9,11.1,7,83.0,6,5,8.0,97,4,3,1,2753.11,0,0,3.5,1,0,13.0,1,high,1
22,M,tier2,graduate,self_employed,medium,basic,211.39,34,biannual,1,debit_card,11,16.9,1,57.7,3,2,9.0,120,4,3,3,2451.94,1,0,4.3,1,0,28.0,0,medium,1
43,F,tier3,school,student,high,basic,326.19,71,biannual,1,upi,9,15.7,3,51.8,9,8,1.0,168,6,3,3,3483.51,2,1,3.2,0,1,12.0,0,medium,1
71,F,tier1,graduate,retired,medium,standard,339.12,32,annual,1,credit_card,9,25.2,10,13.3,1,0,7.0,140,5,3,1,3909.56,2,0,3.8,0,0,10.0,0,medium,1
44,M,tier3,postgraduate,homemaker,very_high,standard,295.42,15,annual,1,debit_card,9,36.9,16,38.6,9,6,1.0,136,3,1,2,2884.71,4,1,3.5,1,0,12.0,0,low,1
19,F,tier3,graduate,homemaker,high,standard,357.72,54,monthly,1,credit_card,12,7.7,12,34.8,10,8,7.0,85,4,3,1,3496.52,2,1,4.2,1,1,16.0,1,low,1
65,F,tier2,school,homemaker,medium,premium,506.21,16,annual,1,net_banking,19,9.1,3,48.3,0,0,2.0,90,5,0,0,5077.8,2,0,3.6,1,0,13.0,0,high,0
25,M,tier3,school,student,high,enterprise,903.92,47,biannual,1,wallet,13,11.8,1,24.1,0,0,8.0,85,3,2,0,10105.34,3,1,4.5,1,1,29.0,1,medium,1
26,M,tier2,graduate,retired,low,standard,451.49,52,monthly,1,upi,9,7.4,16,68.0,6,5,8.0,84,4,2,0,4767.03,1,0,4.2,1,1,14.0,0,medium,1
20,F,tier2,school,salaried,medium,premium,561.09,25,monthly,0,credit_card,12,27.3,12,94.4,9,7,10.0,4,5,5,1,6315.8,1,2,4.0,1,1,33.0,0,medium,1
31,M,tier2,postgraduate,salaried,very_high,basic,205.46,29,annual,0,debit_card,4,21.4,7,61.2,3,2,10.0,44,1,5,0,2435.63,0,1,4.6,1,0,39.0,0,high,1
30,F,tier1,postgraduate,student,medium,enterprise,703.44,57,annual,0,debit_card,16,9.3,9,54.6,1,0,2.0,130,2,3,1,6808.97,4,1,5.0,0,1,34.0,0,low,1
67,M,tier1,postgraduate,retired,high,enterprise,1277.94,66,annual,0,debit_card,13,9.9,2,89.6,7,5,1.0,4,1,3,3,14871.37,2,1,4.9,1,0,13.0,0,low,0
60,M,tier2,postgraduate,salaried,medium,standard,359.87,63,biannual,1,debit_card,9,23.6,7,24.1,7,6,8.0,108,2,2,2,3845.3,1,2,2.7,0,1,6.0,0,high,1
32,Other,tier2,postgraduate,salaried,low,standard,462.56,61,monthly,0,credit_card,11,24.5,8,95.2,4,3,6.0,151,5,5,3,4843.42,0,1,2.6,0,0,25.0,0,high,1
22,F,tier1,school,salaried,medium,basic,270.77,35,monthly,0,debit_card,10,30.0,7,31.7,1,0,6.0,164,1,4,1,3120.51,4,2,4.6,0,1,29.0,0,high,1
36,F,tier3,graduate,student,low,standard,459.4,25,annual,1,credit_card,5,16.4,6,1.4,5,3,3.0,0,3,5,2,4909.35,0,2,2.8,1,0,9.0,1,low,1
65,F,tier3,graduate,self_employed,medium,basic,347.5,70,annual,1,debit_card,12,27.0,5,71.2,11,10,3.0,95,0,0,2,3766.0,3,2,,1,1,14.0,0,medium,0
69,M,tier2,postgraduate,student,,premium,471.42,8,monthly,0,upi,11,,1,80.5,8,6,9.0,136,5,5,1,3680.15,1,0,3.5,1,1,25.0,0,low,1
36,M,tier3,graduate,self_employed,medium,premium,664.09,14,monthly,0,debit_card,12,14.4,5,47.9,4,3,0.0,33,2,1,2,6759.53,0,0,5.0,1,1,24.0,0,low,1
27,F,tier2,school,self_employed,medium,standard,311.8,51,monthly,0,net_banking,13,19.9,5,38.8,8,7,2.0,74,7,5,1,3713.66,1,2,3.6,1,0,7.0,0,medium,1
48,Other,tier3,graduate,student,low,premium,595.6,71,monthly,1,debit_card,10,19.1,19,84.9,11,8,9.0,165,6,1,0,5963.91,2,0,2.5,1,1,20.0,0,medium,1
19,F,tier1,postgraduate,salaried,high,basic,202.43,20,annual,0,debit_card,11,20.9,10,14.3,7,5,7.0,135,2,0,3,2361.46,1,2,1.4,1,0,41.0,0,medium,1
63,F,tier1,graduate,salaried,,standard,435.12,11,biannual,1,debit_card,11,17.1,4,75.9,6,4,10.0,52,0,3,2,4038.24,0,0,4.3,1,0,9.0,1,medium,1
24,M,tier1,postgraduate,salaried,medium,basic,364.79,28,annual,0,wallet,8,19.1,12,76.5,10,7,7.0,36,1,1,3,3761.95,1,1,5.0,1,1,9.0,0,high,1
24,M,tier3,school,self_employed,high,enterprise,874.56,58,annual,1,upi,9,22.7,9,70.8,7,6,2.0,156,1,2,2,9267.77,4,0,4.2,1,1,7.0,0,high,1
52,F,tier3,postgraduate,salaried,high,standard,330.9,39,annual,1,debit_card,15,1.0,3,43.6,8,5,5.0,157,1,2,1,3948.7,4,1,,1,1,26.0,0,medium,1
37,M,tier2,postgraduate,student,high,basic,334.89,71,monthly,1,upi,9,28.7,18,34.3,7,5,8.0,108,6,0,2,3376.19,2,1,3.7,1,0,24.0,0,high,1
22,M,tier3,graduate,student,low,premium,528.47,66,monthly,1,net_banking,11,17.3,11,90.5,4,3,7.0,144,7,5,3,5519.37,3,1,5.0,0,1,3.0,0,medium,1
25,M,tier3,school,salaried,low,basic,310.88,71,monthly,1,upi,10,10.8,8,23.8,0,0,5.0,66,6,1,0,3535.52,0,2,4.3,0,1,35.0,1,high,0
36,F,tier1,school,salaried,very_high,standard,471.71,59,annual,0,upi,7,22.1,13,39.3,3,2,1.0,163,6,1,0,5419.85,2,2,3.8,1,0,11.0,0,medium,1
63,M,tier1,school,student,medium,standard,397.51,48,monthly,1,net_banking,10,5.7,1,96.9,6,4,5.0,22,5,1,0,4353.59,0,0,3.7,1,1,33.0,0,low,0
51,M,tier1,graduate,self_employed,low,premium,764.08,6,annual,0,upi,14,19.4,4,54.4,10,8,1.0,108,4,1,0,4382.22,4,2,4.5,1,0,6.0,0,low,1
71,M,tier2,graduate,self_employed,low,standard,360.54,24,annual,0,credit_card,13,11.8,3,74.3,10,9,4.0,75,3,0,2,3822.02,1,0,4.4,1,0,,0,high,1
56,M,tier3,postgraduate,salaried,medium,standard,543.32,47,monthly,0,upi,15,20.2,17,71.9,5,4,7.0,24,5,4,0,6182.59,0,0,3.9,0,1,1.0,0,medium,1
18,F,tier1,graduate,retired,low,premium,500.2,52,monthly,1,upi,16,4.8,10,43.4,10,9,9.0,154,4,0,3,5744.4,1,0,4.0,1,1,21.0,1,medium,0
64,M,tier1,graduate,salaried,medium,standard,483.56,18,annual,1,net_banking,11,22.3,2,17.8,6,5,1.0,7,6,4,1,5490.14,2,1,3.5,1,1,20.0,0,medium,1
48,M,tier2,graduate,self_employed,high,premium,565.74,17,biannual,1,debit_card,14,10.1,15,71.6,6,5,7.0,130,1,5,3,6268.24,4,1,4.1,1,1,22.0,0,medium,1
58,M,tier2,postgraduate,retired,low,standard,293.91,58,monthly,1,upi,15,9.2,14,67.0,4,3,7.0,134,1,2,0,2985.56,2,2,3.8,1,0,44.0,0,low,0
42,F,tier2,graduate,student,medium,premium,581.12,23,monthly,1,debit_card,13,,12,49.4,5,4,0.0,126,5,0,0,6200.72,0,1,3.1,1,0,43.0,0,low,0
64,F,tier2,graduate,retired,,enterprise,799.43,10,annual,1,credit_card,7,15.3,15,70.8,11,9,9.0,83,0,4,2,7014.25,0,1,1.7,1,1,43.0,0,medium,1
30,F,tier2,postgraduate,salaried,medium,premium,612.24,7,annual,1,debit_card,9,13.1,5,51.4,10,9,1.0,31,2,1,0,4125.09,4,1,3.1,1,0,42.0,0,high,1
64,M,tier1,graduate,retired,medium,standard,445.57,13,monthly,1,debit_card,12,15.2,2,8.2,11,7,0.0,64,4,3,0,4496.37,2,1,2.9,1,1,38.0,0,high,1
45,M,tier2,school,self_employed,very_high,basic,390.72,64,monthly,1,credit_card,11,18.3,18,85.2,8,7,8.0,58,3,4,2,4398.64,2,1,4.0,1,0,19.0,0,medium,1
43,M,tier1,postgraduate,salaried,low,standard,452.38,50,annual,0,debit_card,14,27.1,17,85.1,2,1,9.0,113,0,1,2,4753.49,0,0,3.5,1,1,26.0,1,low,0
63,F,tier1,graduate,student,high,basic,377.42,19,annual,1,debit_card,11,27.5,6,39.6,4,3,4.0,136,1,3,1,4086.73,3,0,2.4,0,0,31.0,0,high,1
52,M,tier3,graduate,salaried,high,standard,532.02,4,annual,0,credit_card,18,17.3,5,86.1,6,5,3.0,165,5,2,0,1977.26,4,1,2.4,1,1,23.0,0,medium,1
69,M,tier1,graduate,self_employed,high,basic,349.93,53,monthly,1,debit_card,10,25.4,11,26.9,1,0,10.0,172,0,2,2,3406.95,4,0,3.1,1,1,42.0,0,low,1
54,M,tier1,graduate,student,high,basic,332.08,7,annual,1,debit_card,6,13.2,17,75.9,6,5,3.0,88,1,2,0,2306.27,1,1,3.6,1,1,5.0,0,high,0
39,M,tier1,graduate,salaried,very_high,premium,630.25,61,monthly,1,credit_card,9,27.7,4,82.0,4,3,,85,3,0,2,7508.5,1,1,4.7,1,0,6.0,0,high,0
21,F,tier2,graduate,salaried,high,enterprise,1237.38,39,monthly,1,debit_card,10,39.5,13,28.5,4,3,6.0,30,4,0,3,11894.38,0,1,3.1,1,1,15.0,0,high,0
56,M,tier1,graduate,retired,very_high,standard,416.71,34,annual,1,debit_card,13,10.9,3,93.3,6,4,7.0,135,5,0,2,4415.55,1,2,3.0,1,0,25.0,0,medium,1
69,M,tier2,school,self_employed,medium,basic,303.54,46,annual,0,debit_card,11,16.7,12,92.4,11,10,4.0,52,3,2,1,3462.05,0,1,4.7,1,0,13.0,0,low,1
53,M,tier2,school,self_employed,medium,standard,339.95,52,monthly,1,wallet,11,7.9,15,29.0,2,1,8.0,90,0,1,0,3970.5,2,1,4.2,0,0,40.0,0,medium,0
44,F,tier1,postgraduate,salaried,high,basic,363.44,58,monthly,1,debit_card,13,10.9,7,18.2,3,2,2.0,151,5,5,3,4219.51,1,0,3.1,1,0,31.0,0,low,1
67,Other,tier1,postgraduate,student,medium,basic,226.01,6,annual,0,debit_card,11,17.0,12,47.3,11,10,3.0,44,2,2,2,1145.95,3,0,3.1,0,0,19.0,1,low,1
59,F,tier2,postgraduate,salaried,low,standard,454.34,60,biannual,0,upi,17,26.0,8,35.2,0,0,8.0,156,3,2,2,4449.22,1,2,2.9,1,0,28.0,0,medium,1
69,M,tier2,graduate,salaried,low,standard,389.21,55,biannual,1,net_banking,12,12.1,9,70.3,4,3,1.0,108,3,2,3,3915.61,0,1,4.3,1,1,23.0,0,low,1
45,F,tier3,postgraduate,self_employed,,basic,370.28,1,monthly,1,upi,8,20.2,16,86.2,9,6,9.0,174,2,2,2,326.61,1,1,4.1,1,1,26.0,0,medium,1
42,M,tier1,graduate,salaried,medium,standard,434.28,7,monthly,1,debit_card,13,8.3,17,36.6,10,8,3.0,38,0,3,1,2951.06,2,1,3.5,1,0,1.0,0,high,1
34,F,tier1,postgraduate,homemaker,medium,standard,375.65,55,monthly,0,credit_card,13,30.1,18,16.4,5,4,0.0,76,5,0,1,3782.23,4,1,4.3,1,1,32.0,0,medium,0
42,F,tier2,graduate,homemaker,very_high,standard,417.51,4,annual,1,debit_card,14,28.1,8,74.4,6,4,3.0,162,6,0,3,1394.48,3,2,4.3,0,0,15.0,0,medium,1
70,F,tier1,graduate,student,high,standard,451.0,32,biannual,0,upi,6,10.8,17,45.9,8,5,8.0,106,3,4,2,4485.29,1,1,2.7,0,1,10.0,0,high,1
42,F,tier2,graduate,self_employed,low,premium,407.96,2,annual,0,upi,12,26.6,7,76.3,3,2,3.0,30,2,5,2,773.92,0,0,5.0,1,0,20.0,0,low,1
48,M,tier3,graduate,retired,medium,standard,404.2,52,monthly,0,upi,9,28.4,6,84.1,0,0,8.0,133,7,4,0,4089.37,1,0,4.1,1,1,20.0,1,high,1
41,M,tier2,graduate,salaried,medium,basic,292.25,67,annual,1,upi,19,10.7,18,23.8,5,4,4.0,88,1,5,3,3202.8,3,0,5.0,1,1,14.0,0,high,0
38,F,tier3,postgraduate,salaried,low,standard,520.14,70,monthly,1,wallet,14,18.7,11,21.7,0,0,3.0,162,1,1,1,5564.68,3,2,2.8,1,0,22.0,0,medium,0
33,F,tier2,school,homemaker,medium,premium,437.08,2,annual,0,debit_card,11,37.3,1,67.4,3,2,5.0,90,6,3,2,816.15,0,1,4.1,1,1,12.0,1,low,1
57,M,tier1,graduate,self_employed,medium,basic,287.14,35,monthly,1,credit_card,16,7.9,14,12.3,1,0,2.0,16,0,5,2,3388.49,3,2,3.4,1,0,42.0,0,low,1
36,F,tier3,graduate,homemaker,high,standard,527.06,69,annual,0,debit_card,14,22.2,19,57.1,5,4,8.0,64,3,2,2,6116.86,4,0,5.0,1,0,35.0,0,high,1
35,M,tier1,school,self_employed,low,basic,215.42,70,monthly,1,credit_card,14,1.0,18,70.2,5,4,2.0,164,4,4,2,2295.69,0,2,3.6,1,1,2.0,0,low,1
57,F,tier2,graduate,salaried,medium,standard,451.56,59,annual,0,debit_card,13,22.5,16,99.7,5,4,9.0,33,3,4,1,4763.11,1,1,4.6,0,1,17.0,1,low,1
42,M,tier2,postgraduate,homemaker,medium,premium,552.88,30,monthly,0,debit_card,11,18.0,4,15.5,4,3,1.0,123,2,4,3,6057.21,1,1,3.1,1,1,9.0,0,high,1
58,F,tier1,graduate,salaried,low,standard,479.61,26,monthly,1,debit_card,15,3.2,13,9.9,3,2,0.0,24,2,0,0,5389.44,2,0,3.3,1,1,14.0,0,low,0
56,M,tier1,graduate,salaried,medium,standard,314.43,67,annual,1,credit_card,9,10.1,12,37.4,5,3,9.0,175,2,0,0,3574.02,1,1,4.3,0,1,16.0,0,high,1
18,F,tier1,graduate,salaried,medium,enterprise,806.49,61,monthly,1,credit_card,9,30.2,11,6.3,11,8,7.0,5,7,3,0,7955.7,2,1,4.1,0,1,9.0,0,low,1
31,F,tier3,postgraduate,salaried,high,basic,339.3,64,monthly,1,credit_card,12,11.6,15,27.8,1,0,7.0,15,7,5,2,3950.99,2,0,3.5,1,1,34.0,0,low,0
36,F,tier3,postgraduate,salaried,medium,premium,635.91,2,monthly,0,upi,10,29.1,19,59.2,9,6,4.0,42,4,4,0,1092.09,3,0,3.2,0,0,43.0,0,medium,1
32,F,tier2,postgraduate,salaried,very_high,basic,356.82,17,annual,0,credit_card,13,14.3,19,28.7,8,6,6.0,29,4,5,3,3674.45,4,0,3.3,0,0,11.0,1,medium,1
57,M,tier2,postgraduate,salaried,medium,basic,303.0,3,annual,1,upi,12,13.3,8,93.2,4,3,6.0,39,3,4,2,902.9,3,2,4.7,1,1,26.0,1,medium,1
30,F,tier3,school,salaried,very_high,premium,680.02,50,annual,1,debit_card,11,25.7,16,35.8,0,0,8.0,20,5,3,0,6926.3,3,0,2.7,0,0,19.0,0,medium,1
25,M,tier1,postgraduate,homemaker,medium,premium,499.14,64,monthly,1,debit_card,8,10.9,14,41.0,3,2,9.0,100,6,5,1,5205.5,0,0,2.8,1,1,10.0,0,medium,1
68,F,tier2,graduate,salaried,low,basic,347.68,21,annual,0,debit_card,16,24.8,3,57.9,6,4,0.0,115,7,3,0,3381.3,2,2,2.8,1,0,7.0,1,medium,1
68,F,tier1,school,student,medium,basic,284.09,19,monthly,0,credit_card,18,15.4,15,86.3,1,0,0.0,97,3,3,0,3323.49,2,2,3.5,1,0,13.0,0,medium,1
63,Other,tier1,postgraduate,self_employed,medium,basic,226.73,22,biannual,0,debit_card,13,32.0,12,55.0,3,2,9.0,178,6,2,1,2337.28,0,2,4.9,1,0,,0,medium,1
64,Other,tier2,postgraduate,self_employed,,basic,288.23,28,monthly,0,debit_card,13,10.7,3,32.5,10,9,0.0,68,0,1,3,3057.27,2,1,3.1,1,1,8.0,1,high,1
63,F,tier1,graduate,homemaker,medium,basic,330.57,28,annual,0,upi,5,17.4,7,14.2,0,0,6.0,113,1,4,2,3235.2,0,1,4.1,1,1,16.0,0,low,1
50,F,tier2,graduate,salaried,medium,enterprise,995.78,69,annual,0,wallet,6,20.5,11,34.1,3,2,10.0,40,0,5,3,11469.46,0,1,4.1,1,1,38.0,0,medium,0
61,M,tier1,graduate,salaried,medium,premium,443.99,39,monthly,1,upi,11,16.2,15,41.0,2,1,8.0,107,5,1,0,4796.12,2,2,3.5,1,1,42.0,1,medium,1
37,F,tier1,postgraduate,salaried,high,standard,416.64,38,monthly,1,credit_card,13,3.7,18,0.6,5,4,,128,0,5,1,4961.48,3,0,3.4,1,0,30.0,0,high,1
35,F,tier1,graduate,salaried,medium,basic,388.61,36,biannual,0,credit_card,16,28.6,4,38.2,4,2,,113,1,5,3,3926.68,2,1,3.7,1,1,22.0,0,high,1
65,F,tier1,graduate,salaried,medium,standard,480.91,26,annual,1,upi,13,30.9,18,83.2,1,0,10.0,106,6,3,1,4732.78,0,2,,1,1,4.0,0,medium,0
68,F,tier3,postgraduate,salaried,medium,standard,432.04,60,annual,1,net_banking,10,21.9,13,76.1,5,3,2.0,143,3,5,3,5049.72,0,1,1.3,1,0,32.0,1,medium,1
64,F,tier1,graduate,self_employed,,basic,379.62,22,monthly,0,debit_card,8,32.4,4,89.8,7,5,9.0,79,0,5,0,3667.37,3,2,2.3,0,0,7.0,0,high,1
51,M,tier2,graduate,retired,medium,basic,224.2,32,annual,1,debit_card,8,16.8,18,37.2,9,7,2.0,72,3,5,2,2368.36,2,1,4.2,0,1,8.0,0,high,1
62,M,tier1,school,homemaker,high,premium,679.81,51,monthly,0,debit_card,17,16.3,14,49.2,10,8,1.0,167,5,0,0,7659.85,4,0,3.8,0,1,16.0,1,medium,0
63,F,tier1,graduate,retired,medium,standard,295.34,62,biannual,0,net_banking,11,4.1,6,51.9,11,8,5.0,167,0,3,2,3448.57,3,1,4.8,0,0,13.0,0,medium,1
31,F,tier3,school,salaried,low,enterprise,1021.57,12,biannual,0,net_banking,11,12.7,13,69.4,0,0,6.0,64,2,5,0,11245.18,1,1,4.0,1,1,22.0,0,medium,1
